"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
33,"NCT01996943","The HOLIDAY (HOw ALcohol InDuces Atrial TachYarrhythmias) Study","HOLIDAY","Active, not recruiting","No Results Available","Atrial Fibrillation|Alcohol","Drug: Ethanol|Drug: Placebo","Atrial Fibrillation Induction|Change in Conduction Time|Change in Atrial Effective Refractory Period (AERP)","University of California, San Francisco","All","21 Years to 81 Years   (Adult, Older Adult)","Not Applicable","100","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Basic Science","12-08579","September 2012","November 2020","November 2021","November 27, 2013",,"April 1, 2020","University of California, San Francisco, San Francisco, California, United States",,"https://ClinicalTrials.gov/show/NCT01996943"
34,"NCT02029534","Intensive Statin Therapy Effect on Post-Operative Atrial Fibrillation (POAF)",,"Unknown status","No Results Available","Cardiothoracic Surgery|Post-operative Atrial Fibrillation","Drug: Atorvastatin 20 mg|Drug: Atorvastatin 80 mg","Occurrence of atrial fibrillation by hospital discharge|Length of hospital stay|Incidence of major adverse cardiac and cardiovascular events (MACCE) at 30 days","Creighton University","All","19 Years and older   (Adult, Older Adult)","Phase 4","200","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention","13-16729","August 2013","June 2017","June 2017","January 8, 2014",,"June 16, 2016","Creighton University, Omaha, Nebraska, United States",,"https://ClinicalTrials.gov/show/NCT02029534"
35,"NCT03182725","Effect of Ivabradine on Patients With Postural Orthostatic Tachycardia Syndrome","POTS","Active, not recruiting","No Results Available","Postural Orthostatic Tachycardia Syndrome","Drug: Ivabradine|Drug: Placebo","Change in Heart Rate|Change in Quality of Life","University of California, San Diego|Amgen","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 3","20","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","170694","February 6, 2018","April 2020","June 2020","June 9, 2017",,"April 17, 2020","University of California, San Diego, La Jolla, California, United States",,"https://ClinicalTrials.gov/show/NCT03182725"
36,"NCT03929718","Efficacy of Aldosterone Antagonist Therapy for Prevention of New Atrial Fibrillation",,"Recruiting","No Results Available","AFib","Drug: Spironolactone|Drug: No Spironolactone","Long-Term incidence of new-onset AF after CTI ablation|Rates of new-onset AF between standard therapy and spironolactone","Piedmont Healthcare","All","18 Years and older   (Adult, Older Adult)","Early Phase 1","50","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AVOID-AF","April 24, 2019","May 2022","May 2022","April 29, 2019",,"April 29, 2019","Piedmont Heart Institute, Atlanta, Georgia, United States",,"https://ClinicalTrials.gov/show/NCT03929718"
37,"NCT00970489","Omega-3 Fatty Acids for Prevention of Post-Operative Atrial Fibrillation","OPERA","Completed","Has Results","Atrial Fibrillation","Drug: Omega -3 fatty acids|Drug: Placebo","Any First Post-op Atrial Fibrillation or Flutter (AF)|Post-op Af|Other Arrhythmias|Other Endpoints","Brigham and Women's Hospital|The OPERA Investigators","All","18 Years and older   (Adult, Older Adult)","Phase 3","1516","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention","IND-104364","August 2010","May 2012","June 2012","September 2, 2009","April 10, 2017","April 10, 2017","US, Italy and Argentina, Boston, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT00970489"
38,"NCT01719367","Genetically Determined Response to Atenolol in Patients With Persistent Atrial Fibrillation",,"Completed","Has Results","Atrial Fibrillation","Drug: Atenolol","Change in Pre- and Post-atenolol Ventricular Rate Response After 5 Minutes of Exercise|Change in Pre- and Post-atenolol Ventricular Rate Response After 10 and 15 Minutes of Exercise","Vanderbilt University Medical Center","All","18 Years and older   (Adult, Older Adult)","Not Applicable","38","Other","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","130298","January 2013","September 2016","September 2016","November 1, 2012","June 17, 2019","June 17, 2019","Vanderbilt University Medical Center, Nashville, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT01719367"
39,"NCT03502499","Half-normal Saline in Idiopathic Left Ventricular Outflow Tract Arrhythmias Ablation",,"Recruiting","No Results Available","Ventricular Arrythmia","Drug: Half-normal saline|Drug: Normal saline","total radiofrequency ablation time, and total procedure time|acute success|long-term success","Texas Cardiac Arrhythmia Research Foundation","All","18 Years to 75 Years   (Adult, Older Adult)","Not Applicable","50","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Other","TCAI_HNS_VA","May 16, 2018","May 2020","May 2020","April 18, 2018",,"February 6, 2019","University of Colorado Hospital, Aurora, Colorado, United States|Texas Cardiac Arrhythmia Institute, St. David's Medical Center, Austin, Texas, United States",,"https://ClinicalTrials.gov/show/NCT03502499"
40,"NCT00951301","Evaluate Use of Mangosteen Juice Added to Usual Care in Reducing Risk of Recurrent Atrial Fibrillation","MRI-AF","Terminated","No Results Available","Atrial Fibrillation","Drug: mangosteen juice|Drug: placebo juice","Test the hypothesis that the addition of mangosteen juice as a dietary supplement may reduce the measured levels of inflammatory biomarkers interleukin 1, interleukin 6, C-reactive protein (CRP), and tumor necrosis factor alpha (TNF a) etc).|attenuation of markers of endothelial cell dysfunction including endothelial progenitor cell (EPCs).|Clinical levels of anticoagulation (INR), digoxin, CBC, lipids, and glycosylated hemoglobin (Hgb A1c).|Quality of life|AF recurrence rates between the mangosteen group and the placebo group|Associated levels of inflammatory markers with those experiencing recurrent AF","Mayo Clinic","All","18 Years and older   (Adult, Older Adult)","Phase 1","143","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","07-007749","July 2009","June 2013","June 2013","August 4, 2009",,"March 16, 2016","Mayo Clinic, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT00951301"
41,"NCT03839355","Trial of Apixaban vs Warfarin in Reducing Rate of Cognitive Decline, Silent Cerebral Infarcts and Cerebral Microbleeds in Patients With Atrial Fibrillation","ARISTA","Recruiting","No Results Available","Atrial Fibrillation","Drug: Apixaban|Drug: Warfarin","Standardized neurocognitive function score|MRI evidence of silent cerebral infarct|MRI evidence of new cerebral micro-bleeds","Mayo Clinic|Pfizer|Bristol-Myers Squibb","All","60 Years and older   (Adult, Older Adult)","Phase 3","280","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Other","17-010544","December 19, 2018","December 2022","December 2022","February 15, 2019",,"February 15, 2019","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03839355"
42,"NCT01349491","Ranolazine for the Prevention of Atrial Fibrillation After Electrical Cardioversion","GILEAD","Terminated","Has Results","Atrial Fibrillation","Drug: Ranolazine|Drug: Matching placebo","Primary Outcome - Number of Participants With Atrial Fibrillation","University of Oklahoma|Gilead Sciences","All","21 Years and older   (Adult, Older Adult)","Phase 3","10","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","2399","March 2012","June 2014","June 2014","May 6, 2011","April 27, 2017","April 27, 2017","Oklahoma City VA Medical Center, Oklahoma City, Oklahoma, United States|OU Medical Center, Oklahoma City, Oklahoma, United States",,"https://ClinicalTrials.gov/show/NCT01349491"
43,"NCT01546883","Dabigatran's Effect on Changes in Atrial Fibrosis in Patients With Atrial Fibrillation","DEPAF","Terminated","Has Results","Atrial Fibrillation","Drug: Dabigatran etexilate (Pradaxa)","Percentage of Fibrosis","University of Utah","All","18 Years and older   (Adult, Older Adult)","Phase 4","14","Other","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","IRB # 43119","February 2012","December 2013","December 2013","March 7, 2012","October 12, 2015","October 12, 2015","University of Utah, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT01546883"
44,"NCT01480336","The Adjunctive Ventricular Arrhythmia Suppression Trial (AVAST) Pilot",,"Completed","No Results Available","Arrhythmia","Drug: Amiodarone Plus Ranolazine|Drug: Amiodarone with Placebo","Pharmacokinetic Parameter Estimates|Electrocardiogram (ECG)","Hartford Hospital|Gilead Sciences","All","Child, Adult, Older Adult","Not Applicable","19","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)","KLUG003330HE","February 2011","January 2013","January 2013","November 28, 2011",,"March 19, 2013","Hartford Hospital, Hartford, Connecticut, United States",,"https://ClinicalTrials.gov/show/NCT01480336"
45,"NCT03987204","Ivabradine for Rate Control in Permanent Atrial Fibrillation",,"Recruiting","No Results Available","Atrial Fibrillation|Atrial Fibrillation, Persistent","Drug: Ivabradine","Heart Rate in Daily Life|Percent Pacing in Daily Life|Heart Rate on Treadmill|Symptoms and Exercise Tolerance|Blood Pressure","Yale University","All","21 Years to 90 Years   (Adult, Older Adult)","Phase 1","15","Other","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2000022064","June 15, 2019","June 1, 2020","January 1, 2021","June 14, 2019",,"September 27, 2019","Yale New Haven Hospital, New Haven, Connecticut, United States",,"https://ClinicalTrials.gov/show/NCT03987204"
46,"NCT00998218","Effect of Ranolazine on Arrhythmias and Microvolt T- Wave Alternans (MVTWA) Patients With LV Dysfunction",,"Completed","No Results Available","Sudden Cardiac Death|Ventricular Arrythmias","Drug: Ranolazine|Drug: Placebo","The effect of ranolazine compared to placebo on MVTWA and reproducibility of MVTWA will be demonstrated. A p value of < 0.05 will be considered significant","Aspirus Heart and Vascular Institute-Research and Education","All","18 Years and older   (Adult, Older Adult)","Phase 3","7","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","RAN-Twave alt","September 2009","December 2010","December 2010","October 20, 2009",,"February 9, 2012","Aspirus Wausau Hospital, Wausau, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT00998218"
47,"NCT03137537","Ivabradine in the Management of Cardiac Autonomic Dysfunction Associated With Thoracic Radiation Therapy.",,"Recruiting","No Results Available","Lymphoma|Autonomic Imbalance|Cancer Survivorship","Drug: Ivabradine|Drug: Placebo Oral Tablet","To Investigate Whether Ivabradine Lowers Resting HR, Compared To Placebo, In Survivors Of Lymphoma|To Evaluate Whether Ivabradine Improves Exercise Duration, Compared To Placebo, In Survivors Of Lymphoma","Dana-Farber Cancer Institute|Amgen","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","60","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","17-022","February 27, 2018","April 30, 2021","April 30, 2023","May 2, 2017",,"December 18, 2019","Massachusetts General Hospital, Boston, Massachusetts, United States|Boston Children Hospital, Boston, Massachusetts, United States|Brigham and Women's Hospital, Boston, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT03137537"
48,"NCT00962949","The Renin-Aldosterone Axis in Postural Tachycardia Syndrome",,"Completed","Has Results","Postural Orthostatic Tachycardia Syndrome (POTS)","Drug: Angiotensin II","Mean Arterial Blood Pressure Change|Plasma Renin Activity|Aldosterone Level|Cortisol Level","Vanderbilt University Medical Center","All","18 Years to 64 Years   (Adult)","Phase 1","28","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","081398|PF334","April 2009","December 2012","December 2012","August 20, 2009","August 17, 2018","August 17, 2018","Vanderbilt University, Nashville, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT00962949"
